company_name,country,role,dock_models,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes
Paladin Drones Inc.,US,dealer,Dock 3,https://www.paladindrones.io/,,https://www.paladindrones.io/drone-fleet,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,Houston TX; Only DJI Dock 3 certified dealer listed on DJI US official page; DFR and public safety focus; Dock 3 + M4TD deployments
Unmanned Vehicle Technologies (UVT),US,system_integrator,Dock 1; Dock 2; Dock 3,https://www.uvt.us/,https://www.linkedin.com/company/uvtus,https://www.uvt.us/dji-dock-3,company_product_page,https://enterprise-insights.dji.com/blog/dji-dock-first-solar-inspection-in-north-america,case_study,high,Fayetteville AR + Michigan/TX; North America leading dock integrator; first-ever DJI Dock solar inspection (Enel Texas 2023); Dock 3 ready
Advexure,US,dealer,Dock 1; Dock 2; Dock 3,https://advexure.com/,https://www.linkedin.com/company/advexure,https://advexure.com/blogs/news/dfr-with-dji-dock-3-a-4-step-guide-to-getting-started,company_blog,https://www.instagram.com/p/C6b_QL8J5dC/,company_blog,high,Irvine CA; one of North America's largest DJI Enterprise dealers; sells and supports Dock 1/2/3; supports DFR programs
DroneNerds,US,dealer,Dock 1; Dock 2; Dock 3,https://www.dronenerds.com/,,https://www.dronenerds.com/collections/dji-dock-3,company_product_page,https://www.dronenerds.com/products/dji-dock-3-with-matrice-4td-ready-to-fly-kit-no-care,company_product_page,high,Largest DJI authorized dealer and service center in the USA; sells full DJI Dock 3 RTF kits with M4D/M4TD
DSLRPros,US,dealer,Dock 2; Dock 3,https://www.dslrpros.com/,,https://www.dslrpros.com/products/dji-dock-3,company_product_page,https://www.dslrpros.com/collections/shop-dji-dock-series,company_product_page,high,Los Angeles CA; authorized DJI Enterprise dealer; sells Dock 2 and Dock 3 with M4D/M4TD
DroneFly,US,dealer,Dock 2; Dock 3,https://www.dronefly.com/,,https://www.dronefly.com/products/dji-dock-3,company_product_page,https://www.dronefly.com/blogs/news/dji-dock-3-vs-dock-2-for-remote-operations-and-public-safety,company_blog,high,Authorized DJI dealer since 2012; California-based; sells Dock 3 + M4D/M4TD RTF kits
Airworx Unmanned Solutions,US,dealer,Dock 1; Dock 2; Dock 3,https://airworxdrone.com/,,https://airworxdrone.com/products/dji-dock-3-with-matrice-4dt-aircraft-system,company_product_page,https://airworxdrone.com/collections/dji,company_product_page,high,Piedmont SC; DJI Enterprise dealer listed on DJI official page; sells Dock 1/2/3; DFR software integration; baby deer thermal rescue demo
Vertex Unmanned Solutions,US,dealer,Dock 1; Dock 2; Dock 3,https://www.vertexunmanned.com/,https://www.linkedin.com/company/vertex-unmanned-solutions,https://www.linkedin.com/posts/vertex-unmanned-solutions_the-dji-dock-3-is-the-next-step-in-drone-activity-7404218473377222656-v,linkedin_post,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,Minneapolis MN area; DJI Enterprise dealer listed on official page; deployed 7 DJI Docks in 5 days; Dock 3 demo deployments
B&H Foto & Electronics,US,dealer,Dock 3,https://www.bhphotovideo.com/,,https://www.bhphotovideo.com/c/product/1959240-REG/dji_cp_en_00000590_02_dock_3_overseas_edition.html,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,New York City NY; authorized DJI Enterprise dealer listed on DJI official page; sells DJI Dock 3
Frontier Precision,US,dealer,Dock 1; Dock 2,https://frontierprecision.com/,https://www.linkedin.com/company/frontier-precision-inc.,https://frontierprecision.com/solutions/unmanned/drone-docs/,company_product_page,https://dot.alaska.gov/comm/pressbox/arch2023/PR23-0016.shtml,case_study,high,Multiple western US offices (WA/AK/MT/CO); DJI Dock 1 deployment for Alaska DOT avalanche monitoring; FlytBase Gold Partner for Dock 2
Strayos Inc,US,solution_provider,Dock 1; Dock 3,https://www.strayos.com/,,https://www.linkedin.com/posts/strayos_strayos-now-integrates-with-dji-dock-3-zero-touch-activity-7369100657137545217-PPtt,linkedin_post,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,high,Buffalo NY; AI photogrammetry software for mining; zero-touch integration with DJI Dock 3 via FlightHub 2; listed as DJI Enterprise dealer
DroneDeploy,US,solution_provider,Dock 1; Dock 2; Dock 3,https://www.dronedeploy.com/,https://www.linkedin.com/company/dronedeploy,https://www.dronedeploy.com/product/dock-automation,company_product_page,https://www.dronedeploy.com/blog/everything-you-need-to-know-about-the-dji-dock-2,company_blog,high,San Francisco CA; leading drone autonomy software platform; Dock Automation product for Dock 1/2/3; Dock Shield security; partnered with BNSF
FlytBase,US,solution_provider,Dock 1; Dock 2; Dock 3,https://www.flytbase.com/,https://www.linkedin.com/company/flytbase,https://www.flytbase.com/dji-dock-3,company_product_page,https://www.flytbase.com/dji-dock-2,company_product_page,high,San Jose CA; enterprise drone autonomy software platform; integrates with all DJI Dock models; 20+ industries; Gold Partner with Frontier Precision
DroneSense (Versaterm),US,solution_provider,Dock 1; Dock 2; Dock 3,https://dronesense.com/,https://www.linkedin.com/company/dronesense,https://www.versaterm.com/solution/dronesense/,company_product_page,https://www.youtube.com/watch?v=INBFXVWeH_I,company_blog,high,Austin TX; public safety drone ops platform; native DJI Dock 1/2/3 integration; used by law enforcement for DFR; now part of Versaterm
Raptor Maps,US,solution_provider,Dock 1; Dock 2,https://raptormaps.com/,,https://raptormaps.com/blog-posts/first-ever-dji-dock-(-drone-in-a-box-)-solar-farm-inspection-conducted-in-north-america,case_study,https://enterprise-insights.dji.com/blog/dji-dock-first-solar-inspection-in-north-america,case_study,high,Boston MA (remote); solar lifecycle software; partnered with DJI+UVT for first-ever Dock solar inspection in North America (Texas 2023)
Ovrwatch,US,system_integrator,Dock 1; Dock 2; Dock 3,https://ovrwatch.io/,https://www.linkedin.com/company/ovrwatch-usa,https://enterprise-insights.dji.com/user-stories/ashevilles-blueprint-how-drones-redefined-disaster-response-during-hurricane-helene,case_study,https://dronedj.com/2025/05/03/how-drones-transformed-ashevilles-disaster-response/,industry_article,high,DFR integrator; deployed 13 DJI Docks (mix of Dock 1/2/3) for Asheville Police Dept post-Hurricane Helene; 30-sec dispatch; BVLOS waiver
Premier Security Solutions,US,operator_end_user,Dock 2,https://premiersecuritysolutions.com/,,https://www.flytbase.com/case-studies/premier-security-autonomous-drone-surveillance,case_study,https://enterprise-insights.dji.com/blog/docked-drones-the-future-of-commercial-security,case_study,high,Michigan (Global SOC); commercial security operator; deployed DJI Dock 2 + M3TD for 24/7 facility surveillance; partnered with UVT + DJI
BNSF Railway,US,operator_end_user,Dock 1,https://www.bnsf.com/,,https://dronelife.com/2023/10/11/what-automation-really-looks-like-bnsf-railway-on-drone-docks-inventory-management-and-more-from-the-floor-of-ddc-23/,industry_article,https://enterprise-insights.dji.com/blog/dji-dock-future-of-work,case_study,high,Fort Worth TX (HQ); North America largest freight railroad; DJI Dock deployed for BVLOS container inventory management; FAA BVLOS waiver holder
Enel Green Power North America,US,operator_end_user,Dock 1,https://www.enelgreenpowernam.com/,,https://raptormaps.com/blog-posts/first-ever-dji-dock-(-drone-in-a-box-)-solar-farm-inspection-conducted-in-north-america,case_study,https://enterprise-insights.dji.com/blog/dji-dock-first-solar-inspection-in-north-america,case_study,high,Texas (181 MWdc solar site); first-ever utility-scale DJI Dock solar inspection in North America (2023); with UVT + Raptor Maps
Fowado Technology Group,US,dealer,Dock 1; Dock 2; Dock 3,https://www.fowadotechnologygroup.com/,,https://www.fowadotechnologygroup.com/security-drones,company_product_page,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,medium,Tampa FL; DJI Enterprise dealer listed on official DJI page; security drone integrator; DJI Dock reseller
International Trading & Communications Corp,US,dealer,Dock 1; Dock 2; Dock 3,https://www.ibandd.wixsite.com/itandc,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,low,Brooklyn NY; listed as DJI Enterprise dealer on official page; limited public web presence
RobotLAB Inc,US,dealer,Dock 1; Dock 2; Dock 3,https://www.robotlab.com/,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,medium,Southlake TX; listed as DJI Enterprise dealer on official page; STEM + enterprise robotics/drone integration
Drone Works,US,dealer,Dock 1; Dock 2; Dock 3,https://www.drone-works.com/,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,medium,Spring Hill FL; listed as DJI Enterprise dealer on official page
AKDRONE LLC,US,dealer,Dock 1; Dock 2; Dock 3,,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,medium,Valdez AK; listed as DJI Enterprise dealer on official page; Alaska-based operations
Drone Deer Recovery,US,dealer,Dock 1; Dock 2; Dock 3,https://www.dronedeerrecovery.com/,,https://enterprise.dji.com/find-a-dealer,dji_ecosystem_listing,,,low,Dundee OH; listed as DJI Enterprise dealer on official page; niche wildlife/hunting applications
company_name,country,role,dock_models,website,linkedin_url,evidence_url_1,source_type_1,evidence_url_2,source_type_2,confidence,notes
Globe Flight GmbH,DE,dealer,Dock 1|Dock 2|Dock 3,https://www.globe-flight.de,https://www.linkedin.com/company/globe-flight,https://www.globe-flight.de/DJI-Dock-3-EN,company_product_page,https://uasweekly.com/2023/11/15/drone-harmony-and-globe-flight-provide-the-leading-drone-in-a-box-solution/,industry_article,high,"DJI-listed intermediary for all Dock models; exclusive distributor for Drone Harmony software in DE/AT; certified Dock training center; Regensburg-Barbing, Bavaria"
Droniq GmbH,DE,system_integrator,Dock 1|Dock 2|Dock 3,https://droniq.de,https://de.linkedin.com/company/droniq,https://droniq.de/en/dji-dock-europaweit-erste-betriebsgenehmigung/,press_release,https://droniq.de/en/produkte/drone-in-a-box-system/dji-dock-2/,company_product_page,high,"Europe's first DJI Dock BVLOS operating license (2023); joint venture Deutsche Flugsicherung & Deutsche Telekom; sells and integrates all Dock models; Frankfurt-based; Dock 3 training completed"
Solectric GmbH,DE,dealer,Dock 1,https://solectric.eu,https://www.linkedin.com/company/solectric-gmbh,https://www.solectric.de/2023/05/25/wir-praesentieren-einen-der-ersten-voll-automatisierten-drohnenfluege-in-europa/?lang=en,press_release,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,high,"Largest DJI distributor in Europe; first automated DJI Dock flight in Germany (2023); DJI-listed official dealer; Ubstadt-Weiher, Germany"
GDDC GmbH (Solectric Holding),DE,dealer,Dock 1,https://www.gddc-sh.de,,https://www.solectric.de/2023/10/31/we-were-the-first-company-in-germany-to-receive-a-drone-luc-certification/?lang=en,press_release,https://www.drohnen.de/50361/neu-dji-dock-2-automatisierter-drohnenflug-mit-der-dji-matrice-3d-3td/,industry_article,high,"German Dynamic Drone Center; first German company with EASA LUC certification; DJI dealer in Northern Germany; specializes in automated systems like DJI Dock; part of Solectric Holding"
Pro Fly Center GmbH,DE,system_integrator,Dock 1|Dock 2|Dock 3,https://proflycenter.com,https://www.linkedin.com/company/proflycenter,https://proflycenter.com/en/20-dienstleistungen,company_product_page,https://proflycenter.com/en/case-study-implementierung-des-dji-dock-systems-von-der-erstanalyse-bis-zur-inbetriebnahme-und-darueber-hinaus,case_study,high,"Turnkey DJI Dock implementation (SORA/OM, install, training); deployed 5 Dock stations for Bohlen & Doyen Bau; LBA BVLOS permit docs for Dock 3; Bad Schönborn, Germany; DJI drone academy partner"
Droniq GmbH (Airclip Service),DE,dealer,Dock 1|Dock 2|Dock 3,https://www.airclip.de,https://www.linkedin.com/company/airclip,https://www.airclip.de/DJI-Dock-2,company_product_page,,company_product_page,high,"Official DJI Enterprise dealer; listed on DJI official dealer page; sells DJI Dock 2 & Dock 3; Dresden, Germany"
Airclip Service GmbH & Co. KG,DE,dealer,Dock 2|Dock 3,https://www.airclip.de,,https://www.airclip.de/DJI-Dock-2,company_product_page,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,high,"Official DJI Enterprise dealer listed by DJI; sells DJI Dock 2 and Dock 3; Dresden, Germany"
Droneparts GmbH,DE,dealer,Dock 1|Dock 2|Dock 3,https://droneparts.de,https://www.linkedin.com/company/droneparts,https://droneparts.de/Drohnen/DJI-Enterprise/DJI-Dock-2/,company_product_page,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,high,"Official DJI Enterprise dealer listed by DJI; stocks Dock 1/2/3 + Matrice 30/3D/4D accessories; Hessigheim, Germany (~2000 stocked parts)"
Epotronic GmbH,DE,dealer,Dock 1|Dock 2|Dock 3,https://epotronic.com,https://www.linkedin.com/company/epotronic,https://epotronic.com/eng/DJI-Dock-3-Drone-Station/DDOC001.1,company_product_page,https://epotronic.com/eng/EPOTRONIC-Operational-Authorization/415514,company_product_page,high,"DJI Enterprise dealer & distributor; sells Dock 1/2/3; offers BVLOS operational authorization service for DJI Dock; Düsseldorf, Germany"
Kopterzentrale GmbH,DE,system_integrator,Dock 1,https://www.kopterzentrale.de,https://www.linkedin.com/company/kopterzentrale,https://www.kopterzentrale.de/dji-dock-fluege-dienstleister-genehmigung,company_product_page,https://store.dji.com/pages/where-to-buy-enterprise-dealers,dji_ecosystem_listing,high,"Official DJI Enterprise dealer listed by DJI; DJI Dock operator-as-a-service (setup, permits, missions, data reporting); Hannover, Germany"
U-ROB GmbH,DE,system_integrator,Dock 2,https://u-rob.com,https://www.linkedin.com/company/u-rob,https://www.condor-sicherheit.de/condor-group/aktuelles/aktuelle-meldung/detail/condor-und-u-rob-testen-dji-dock-2,press_release,https://terra-drone.net/global/2025/07/29/terra-drone-signs-distribution-agreement-with-u-rob-for-terra-xross-1/,press_release,high,"Germany's largest industrial drone distributor & training company; co-tested Dock 2 with CONDOR; developed proprietary security mission software for Dock; Bielefeld (10 locations nationally)"
